,nivel_senioridade,horas_trab_dias,nivel_fadiga_mental,taxa_burnout,dias_empresa,ambi_dome_favoravel_No,ambi_dome_favoravel_Yes,genero_Female,genero_Male,tipo_empresa_Product,tipo_empresa_Service
21514,0.0,1.0,5.9,0.09,5460,0,1,1,0,1,0
21515,1.0,2.0,3.8,0.29,5595,1,0,0,1,0,1
21516,2.0,3.0,5.2,0.34,5531,0,1,1,0,0,1
21517,1.0,4.0,3.7,0.3,5268,1,0,0,1,0,1
21518,2.0,4.0,3.2,0.25,5345,1,0,1,0,0,1
21519,3.0,7.0,6.9,0.54,5420,1,0,0,1,1,0
21520,2.0,4.0,6.1,0.4,5420,1,0,0,1,0,1
21522,3.0,6.0,5.1,0.3,5533,1,0,0,1,0,1
21523,1.0,1.0,3.8,0.18,5511,1,0,0,1,1,0
21524,2.0,4.0,4.0,0.26,5526,1,0,0,1,0,1
21525,1.0,1.0,2.7,0.18,5493,0,1,1,0,0,1
21526,1.0,2.0,3.6,0.28,5504,0,1,1,0,0,1
21527,1.0,2.0,3.9,0.22,5494,0,1,0,1,1,0
21528,4.0,8.0,8.9,0.71,5546,1,0,0,1,0,1
21530,2.0,5.0,4.4,0.34,5342,1,0,0,1,0,1
21531,2.0,3.0,5.9,0.36,5250,0,1,1,0,0,1
21532,2.0,5.0,7.1,0.53,5381,0,1,0,1,0,1
21533,1.0,1.0,3.1,0.22,5598,1,0,0,1,0,1
21534,0.0,1.0,0.6,0.03,5368,0,1,1,0,1,0
21535,4.0,8.0,7.5,0.7,5583,1,0,0,1,0,1
21536,1.0,4.0,5.6,0.38,5319,0,1,1,0,0,1
21537,1.0,2.0,5.8,0.36,5329,1,0,1,0,1,0
21538,3.0,6.0,7.7,0.68,5607,1,0,0,1,0,1
21539,2.0,3.0,6.3,0.5,5394,0,1,1,0,0,1
21540,4.0,8.0,6.1,0.6,5410,0,1,1,0,1,0
21541,3.0,5.0,3.2,0.27,5591,0,1,1,0,1,0
21542,2.0,4.0,4.2,0.31,5509,1,0,0,1,0,1
21543,4.0,7.0,7.7,0.74,5357,1,0,0,1,0,1
21544,2.0,5.0,3.7,0.31,5291,0,1,0,1,0,1
21545,1.0,2.0,4.7,0.29,5332,0,1,1,0,0,1
21546,2.0,5.0,8.4,0.71,5368,1,0,1,0,1,0
21547,2.0,3.0,4.5,0.37,5304,0,1,1,0,0,1
21549,3.0,7.0,5.7,0.53,5494,1,0,1,0,1,0
21550,3.0,6.0,7.3,0.63,5317,1,0,0,1,1,0
21551,1.0,4.0,6.1,0.38,5453,0,1,1,0,0,1
21552,0.0,4.0,2.2,0.17,5544,1,0,0,1,0,1
21553,4.0,8.0,7.8,0.6,5432,0,1,1,0,0,1
21554,2.0,3.0,3.5,0.17,5521,1,0,0,1,1,0
21555,4.0,7.0,7.4,0.52,5584,1,0,0,1,0,1
21556,2.0,4.0,4.7,0.38,5503,0,1,0,1,1,0
21557,3.0,8.0,7.4,0.72,5266,0,1,0,1,0,1
21558,1.0,3.0,4.1,0.19,5337,0,1,1,0,1,0
21559,3.0,5.0,6.4,0.41,5505,0,1,1,0,0,1
21560,2.0,3.0,5.2,0.28,5575,0,1,0,1,0,1
21561,4.0,7.0,7.8,0.77,5451,0,1,0,1,1,0
21562,4.0,8.0,8.9,0.74,5405,0,1,1,0,0,1
21563,2.0,5.0,5.9,0.65,5329,1,0,1,0,1,0
21564,3.0,5.0,7.0,0.47,5328,1,0,0,1,0,1
21565,3.0,4.0,5.5,0.49,5322,0,1,0,1,0,1
21566,4.0,7.0,6.8,0.65,5494,0,1,0,1,0,1
21567,2.0,5.0,4.2,0.35,5341,1,0,0,1,0,1
21568,4.0,8.0,8.4,0.77,5466,1,0,1,0,0,1
21569,3.0,5.0,4.6,0.34,5595,0,1,1,0,0,1
21570,2.0,4.0,6.9,0.6,5317,1,0,1,0,0,1
21571,1.0,3.0,5.7,0.5,5574,0,1,0,1,0,1
21572,4.0,9.0,9.0,0.73,5514,0,1,0,1,0,1
21573,4.0,7.0,7.2,0.62,5304,1,0,0,1,0,1
21574,1.0,2.0,5.5,0.4,5417,1,0,0,1,1,0
21575,3.0,5.0,6.8,0.58,5520,0,1,1,0,1,0
21576,5.0,8.0,9.5,0.82,5351,1,0,0,1,1,0
21577,2.0,5.0,5.8,0.39,5443,1,0,1,0,0,1
21578,1.0,3.0,5.0,0.37,5573,0,1,0,1,1,0
21579,2.0,5.0,5.0,0.33,5273,0,1,0,1,1,0
21580,5.0,10.0,9.9,1.0,5475,1,0,1,0,0,1
21581,4.0,9.0,8.1,0.81,5488,1,0,1,0,1,0
21582,2.0,2.0,2.5,0.16,5597,0,1,1,0,1,0
21583,3.0,5.0,5.9,0.56,5401,1,0,0,1,0,1
21585,2.0,3.0,4.3,0.26,5463,0,1,1,0,1,0
21586,2.0,3.0,5.3,0.37,5601,0,1,0,1,0,1
21587,1.0,4.0,5.0,0.37,5611,0,1,1,0,0,1
21588,1.0,4.0,5.9,0.39,5343,1,0,1,0,0,1
21589,3.0,5.0,5.9,0.44,5266,0,1,1,0,0,1
21590,2.0,3.0,5.9,0.34,5612,0,1,1,0,0,1
21591,3.0,4.0,6.7,0.47,5492,0,1,1,0,1,0
21592,2.0,5.0,6.5,0.52,5552,1,0,0,1,1,0
21593,3.0,7.0,5.9,0.81,5609,0,1,0,1,1,0
21594,4.0,7.0,6.8,0.61,5484,1,0,0,1,1,0
21595,3.0,6.0,5.3,0.42,5372,0,1,1,0,0,1
21596,3.0,6.0,6.5,0.48,5545,1,0,1,0,1,0
21597,1.0,1.0,2.5,0.16,5484,0,1,1,0,0,1
21598,2.0,5.0,5.2,0.32,5547,1,0,1,0,0,1
21599,2.0,6.0,5.9,0.58,5473,1,0,1,0,0,1
21600,2.0,3.0,5.9,0.25,5501,0,1,0,1,0,1
21601,2.0,3.0,4.0,0.33,5341,1,0,1,0,1,0
21602,4.0,6.0,6.0,0.58,5493,1,0,0,1,0,1
21603,1.0,3.0,4.2,0.32,5520,0,1,1,0,1,0
21604,1.0,4.0,5.0,0.46,5549,1,0,1,0,1,0
21605,1.0,1.0,3.9,0.29,5392,0,1,0,1,0,1
21606,2.0,6.0,5.9,0.57,5577,1,0,0,1,0,1
21607,4.0,7.0,9.0,0.78,5503,1,0,0,1,0,1
21608,2.0,3.0,5.9,0.16,5368,0,1,1,0,1,0
21609,3.0,4.0,6.2,0.47,5357,0,1,1,0,0,1
21610,2.0,6.0,7.1,0.7,5375,1,0,0,1,0,1
21611,3.0,6.0,8.0,0.66,5463,1,0,1,0,1,0
21612,1.0,2.0,0.4,0.0,5461,0,1,0,1,1,0
21613,1.0,1.0,2.0,0.04,5347,0,1,1,0,0,1
21614,1.0,3.0,5.3,0.29,5411,0,1,1,0,0,1
21615,3.0,6.0,5.9,0.66,5611,1,0,0,1,0,1
21616,3.0,4.0,5.6,0.43,5478,1,0,1,0,1,0
21617,2.0,4.0,4.5,0.4,5529,1,0,1,0,1,0
21618,1.0,2.0,1.1,0.04,5457,0,1,0,1,0,1
21619,1.0,3.0,5.8,0.34,5428,0,1,0,1,0,1
21620,2.0,3.0,4.8,0.38,5460,1,0,1,0,0,1
21621,3.0,6.0,7.4,0.54,5456,1,0,0,1,0,1
21622,2.0,5.0,6.5,0.41,5387,1,0,0,1,0,1
21623,3.0,5.0,6.4,0.42,5340,1,0,0,1,1,0
21624,3.0,5.0,5.7,0.52,5385,1,0,0,1,0,1
21625,1.0,3.0,4.2,0.34,5593,0,1,1,0,0,1
21626,2.0,4.0,7.8,0.72,5290,1,0,0,1,0,1
21627,2.0,3.0,5.2,0.44,5457,0,1,0,1,1,0
21628,1.0,2.0,4.9,0.37,5327,0,1,1,0,0,1
21629,2.0,4.0,7.3,0.5,5482,0,1,1,0,0,1
21631,2.0,4.0,5.3,0.45,5590,0,1,0,1,1,0
21632,3.0,4.0,5.5,0.46,5424,1,0,0,1,1,0
21633,2.0,5.0,7.2,0.51,5264,0,1,0,1,1,0
21634,3.0,4.0,5.4,0.47,5360,0,1,1,0,0,1
21635,3.0,7.0,6.8,0.63,5530,1,0,0,1,1,0
21636,2.0,3.0,4.7,0.39,5329,0,1,1,0,0,1
21637,3.0,5.0,7.2,0.52,5537,1,0,0,1,0,1
21638,4.0,7.0,9.4,0.88,5494,1,0,0,1,1,0
21639,1.0,1.0,0.0,0.0,5501,1,0,0,1,0,1
21640,2.0,5.0,6.5,0.46,5522,0,1,0,1,0,1
21641,3.0,6.0,7.2,0.65,5590,0,1,0,1,0,1
21642,3.0,6.0,5.8,0.5,5249,0,1,1,0,0,1
21643,2.0,5.0,8.0,0.64,5573,1,0,1,0,0,1
21644,4.0,8.0,9.4,0.81,5484,1,0,0,1,0,1
21645,0.0,2.0,3.1,0.12,5394,1,0,1,0,0,1
21646,1.0,4.0,5.2,0.47,5392,1,0,1,0,0,1
21647,1.0,4.0,4.0,0.22,5517,0,1,1,0,0,1
21648,5.0,10.0,5.9,0.97,5441,1,0,1,0,0,1
21649,2.0,4.0,5.2,0.34,5453,0,1,0,1,0,1
21650,2.0,1.0,2.2,0.09,5354,0,1,0,1,1,0
21651,2.0,4.0,5.8,0.38,5330,1,0,0,1,0,1
21652,2.0,4.0,7.0,0.51,5278,1,0,0,1,0,1
21654,2.0,4.0,5.3,0.37,5405,0,1,1,0,0,1
21655,4.0,8.0,7.6,0.65,5482,0,1,0,1,0,1
21656,2.0,4.0,7.1,0.63,5478,1,0,1,0,0,1
21657,2.0,4.0,5.3,0.46,5449,0,1,1,0,0,1
21658,0.0,1.0,1.6,0.02,5576,0,1,1,0,0,1
21659,3.0,6.0,6.6,0.5,5473,0,1,0,1,0,1
21660,2.0,5.0,6.5,0.49,5534,0,1,1,0,1,0
21661,2.0,3.0,4.6,0.36,5320,0,1,1,0,1,0
21662,2.0,2.0,4.5,0.27,5332,1,0,1,0,0,1
21663,3.0,6.0,5.9,0.53,5359,1,0,1,0,1,0
21664,3.0,6.0,6.3,0.52,5589,1,0,0,1,1,0
21665,3.0,6.0,6.1,0.52,5329,1,0,0,1,1,0
21666,1.0,1.0,2.2,0.14,5290,0,1,0,1,0,1
21667,2.0,5.0,5.9,0.68,5532,0,1,0,1,0,1
21668,3.0,7.0,8.4,0.65,5473,1,0,0,1,0,1
21669,1.0,4.0,5.5,0.34,5256,1,0,1,0,0,1
21670,2.0,5.0,5.3,0.5,5441,0,1,1,0,0,1
21671,1.0,2.0,5.9,0.43,5331,1,0,0,1,0,1
21672,1.0,3.0,4.8,0.36,5445,1,0,0,1,0,1
21673,3.0,6.0,4.8,0.41,5534,0,1,1,0,0,1
21674,3.0,8.0,9.2,0.95,5408,0,1,1,0,0,1
21675,3.0,7.0,8.6,0.68,5304,1,0,1,0,0,1
21676,0.0,2.0,3.1,0.18,5588,0,1,0,1,0,1
21677,3.0,7.0,7.9,0.63,5288,1,0,1,0,1,0
21678,4.0,7.0,6.6,0.61,5365,0,1,1,0,1,0
21679,3.0,5.0,5.8,0.5,5377,1,0,1,0,0,1
21680,2.0,6.0,7.4,0.52,5325,0,1,1,0,0,1
21681,0.0,1.0,2.4,0.09,5446,1,0,1,0,0,1
21682,4.0,8.0,7.0,0.72,5379,0,1,0,1,0,1
21684,3.0,7.0,8.5,0.85,5393,0,1,0,1,1,0
21685,1.0,2.0,6.5,0.44,5419,0,1,1,0,0,1
21686,2.0,4.0,5.2,0.38,5258,0,1,0,1,1,0
21687,1.0,4.0,6.8,0.55,5261,1,0,0,1,1,0
21688,2.0,5.0,7.2,0.57,5608,0,1,1,0,0,1
21689,2.0,2.0,3.2,0.19,5486,0,1,1,0,0,1
21690,2.0,4.0,5.1,0.46,5551,0,1,0,1,1,0
21691,3.0,6.0,6.2,0.49,5328,0,1,0,1,0,1
21692,3.0,7.0,8.7,0.83,5525,1,0,1,0,0,1
21693,2.0,4.0,3.9,0.28,5352,0,1,1,0,1,0
21694,0.0,1.0,3.1,0.15,5585,0,1,1,0,1,0
21695,2.0,4.0,5.4,0.46,5404,0,1,0,1,0,1
21696,4.0,8.0,8.0,0.68,5485,1,0,1,0,1,0
21697,3.0,4.0,4.8,0.4,5353,0,1,1,0,0,1
21698,2.0,5.0,5.8,0.52,5514,1,0,0,1,0,1
21699,1.0,4.0,5.4,0.42,5447,0,1,1,0,1,0
21700,2.0,4.0,6.4,0.62,5584,1,0,0,1,0,1
21702,2.0,4.0,5.9,0.42,5410,0,1,1,0,1,0
21703,1.0,4.0,5.9,0.4,5261,0,1,0,1,0,1
21704,2.0,3.0,6.5,0.48,5435,0,1,0,1,0,1
21705,1.0,3.0,5.9,0.44,5389,0,1,1,0,0,1
21706,2.0,4.0,5.9,0.33,5386,1,0,0,1,1,0
21707,3.0,5.0,6.5,0.49,5364,0,1,1,0,1,0
21708,3.0,6.0,8.3,0.69,5524,0,1,1,0,0,1
21709,4.0,6.0,7.9,0.66,5419,1,0,1,0,0,1
21710,3.0,6.0,7.1,0.58,5588,1,0,0,1,0,1
21711,1.0,2.0,6.4,0.46,5396,0,1,1,0,0,1
21713,2.0,3.0,5.2,0.28,5451,1,0,1,0,0,1
21714,5.0,9.0,9.6,0.86,5450,1,0,0,1,0,1
21715,4.0,6.0,6.0,0.52,5254,0,1,0,1,0,1
21716,3.0,5.0,7.7,0.57,5435,1,0,1,0,0,1
21717,3.0,5.0,6.0,0.37,5326,0,1,1,0,0,1
21718,2.0,3.0,3.6,0.19,5574,1,0,1,0,0,1
21719,3.0,6.0,7.4,0.67,5429,0,1,0,1,1,0
21720,2.0,4.0,6.7,0.47,5484,1,0,0,1,1,0
21721,3.0,6.0,6.6,0.66,5409,1,0,0,1,0,1
21722,2.0,4.0,8.0,0.64,5302,0,1,0,1,0,1
21724,3.0,5.0,6.0,0.4,5427,0,1,1,0,0,1
21725,0.0,1.0,0.7,0.0,5266,1,0,1,0,0,1
21726,2.0,3.0,4.1,0.25,5600,1,0,0,1,0,1
21727,0.0,2.0,3.4,0.25,5337,1,0,0,1,0,1
21728,2.0,5.0,7.2,0.51,5347,0,1,1,0,1,0
21729,3.0,6.0,5.9,0.44,5367,0,1,0,1,0,1
21730,2.0,4.0,6.6,0.47,5304,1,0,1,0,1,0
21731,3.0,6.0,8.5,0.67,5355,1,0,1,0,0,1
21732,2.0,4.0,5.7,0.53,5363,1,0,1,0,1,0
21733,3.0,4.0,6.4,0.44,5438,1,0,0,1,0,1
21735,3.0,5.0,5.7,0.47,5504,0,1,1,0,0,1
21736,1.0,3.0,4.8,0.4,5355,0,1,1,0,0,1
21737,2.0,4.0,5.2,0.29,5483,0,1,0,1,0,1
21738,1.0,4.0,4.4,0.3,5314,0,1,1,0,1,0
21739,2.0,4.0,7.7,0.58,5453,1,0,0,1,0,1
21740,3.0,6.0,5.8,0.47,5304,0,1,0,1,1,0
21741,1.0,2.0,5.8,0.5,5365,1,0,0,1,1,0
21742,2.0,3.0,2.0,0.14,5496,1,0,1,0,0,1
21743,3.0,6.0,7.6,0.54,5304,0,1,0,1,0,1
21744,1.0,3.0,5.9,0.44,5467,0,1,0,1,0,1
21745,2.0,3.0,4.0,0.21,5538,0,1,0,1,0,1
21746,4.0,8.0,8.2,0.76,5528,0,1,0,1,0,1
21747,4.0,7.0,6.6,0.54,5417,1,0,0,1,1,0
21748,0.0,3.0,4.0,0.3,5337,0,1,1,0,0,1
21749,2.0,3.0,3.8,0.25,5462,0,1,1,0,1,0
21750,1.0,5.0,7.3,0.53,5608,0,1,1,0,1,0
21751,3.0,5.0,5.9,0.52,5422,0,1,1,0,1,0
21752,1.0,5.0,7.0,0.55,5544,1,0,0,1,0,1
21753,2.0,4.0,6.2,0.59,5553,1,0,1,0,1,0
21754,0.0,1.0,2.2,0.11,5321,0,1,1,0,0,1
21755,1.0,2.0,5.1,0.27,5383,0,1,0,1,0,1
21756,3.0,5.0,6.3,0.61,5509,0,1,1,0,1,0
21757,3.0,5.0,4.1,0.35,5424,1,0,1,0,0,1
21758,3.0,6.0,6.3,0.51,5348,0,1,1,0,1,0
21759,3.0,5.0,5.6,0.43,5352,1,0,0,1,0,1
21760,4.0,7.0,8.1,0.64,5415,1,0,1,0,0,1
21761,1.0,3.0,5.0,0.37,5584,1,0,0,1,1,0
21762,4.0,4.0,8.8,0.71,5361,1,0,0,1,1,0
21763,2.0,4.0,5.8,0.39,5332,0,1,0,1,1,0
21764,3.0,5.0,5.0,0.34,5403,0,1,1,0,1,0
21765,3.0,7.0,7.9,0.63,5332,1,0,0,1,0,1
21766,2.0,3.0,5.0,0.4,5410,1,0,0,1,0,1
21767,4.0,7.0,8.1,0.67,5368,0,1,0,1,1,0
21769,1.0,2.0,3.8,0.27,5285,0,1,0,1,0,1
21770,3.0,6.0,6.1,0.53,5499,1,0,1,0,0,1
21771,4.0,7.0,7.4,0.61,5391,1,0,0,1,0,1
21773,1.0,4.0,3.2,0.16,5327,0,1,0,1,1,0
21774,3.0,6.0,7.2,0.59,5341,0,1,1,0,1,0
21775,3.0,4.0,3.7,0.28,5250,1,0,0,1,1,0
21776,2.0,5.0,5.8,0.55,5428,1,0,0,1,1,0
21777,1.0,3.0,4.9,0.35,5571,0,1,1,0,1,0
21778,3.0,4.0,5.9,0.45,5366,0,1,0,1,0,1
21779,1.0,3.0,5.9,0.36,5327,0,1,1,0,1,0
21780,2.0,5.0,6.8,0.67,5505,0,1,1,0,0,1
21781,2.0,4.0,3.6,0.25,5470,0,1,0,1,1,0
21782,1.0,3.0,5.9,0.5,5449,0,1,1,0,1,0
21783,3.0,5.0,5.4,0.36,5552,1,0,1,0,1,0
21784,4.0,8.0,6.9,0.6,5521,1,0,1,0,0,1
21786,2.0,4.0,6.9,0.47,5265,0,1,0,1,0,1
21787,3.0,5.0,5.4,0.39,5523,0,1,0,1,0,1
21788,3.0,8.0,8.5,0.79,5366,1,0,0,1,0,1
21789,2.0,3.0,3.6,0.24,5438,1,0,1,0,0,1
21790,2.0,3.0,4.0,0.28,5318,0,1,0,1,0,1
21791,1.0,3.0,6.1,0.36,5536,1,0,1,0,1,0
21792,3.0,6.0,5.3,0.37,5446,0,1,1,0,1,0
21793,2.0,3.0,6.3,0.39,5598,0,1,1,0,0,1
21794,0.0,1.0,5.1,0.28,5572,0,1,0,1,0,1
21795,5.0,8.0,9.2,0.86,5599,1,0,1,0,1,0
21796,2.0,4.0,3.3,0.24,5450,1,0,1,0,1,0
21797,0.0,2.0,2.8,0.2,5374,0,1,1,0,0,1
21798,3.0,5.0,6.2,0.4,5449,0,1,1,0,0,1
21799,4.0,8.0,9.3,0.84,5441,1,0,0,1,0,1
21800,2.0,5.0,4.2,0.37,5480,1,0,0,1,1,0
21801,1.0,3.0,1.8,0.11,5406,0,1,1,0,1,0
21802,2.0,4.0,5.9,0.51,5582,1,0,0,1,1,0
21803,3.0,5.0,6.4,0.5,5389,1,0,0,1,0,1
21804,3.0,5.0,7.1,0.56,5601,1,0,1,0,1,0
21805,2.0,4.0,4.6,0.41,5614,0,1,1,0,0,1
21806,3.0,6.0,5.9,0.41,5257,0,1,1,0,1,0
21807,1.0,3.0,5.0,0.39,5310,0,1,1,0,1,0
21808,2.0,3.0,6.2,0.41,5333,0,1,0,1,1,0
21809,1.0,1.0,5.9,0.03,5322,0,1,0,1,0,1
21810,2.0,4.0,6.8,0.51,5381,1,0,1,0,1,0
21811,1.0,1.0,2.8,0.2,5342,1,0,1,0,0,1
21812,3.0,6.0,7.4,0.53,5473,1,0,1,0,0,1
21813,2.0,5.0,7.4,0.57,5382,0,1,1,0,1,0
21814,3.0,6.0,7.6,0.73,5506,1,0,1,0,0,1
21815,2.0,4.0,5.7,0.48,5292,1,0,0,1,0,1
21816,2.0,4.0,4.8,0.32,5580,0,1,0,1,0,1
21817,1.0,4.0,4.8,0.34,5325,1,0,1,0,0,1
21818,3.0,6.0,6.9,0.54,5614,1,0,0,1,0,1
21819,4.0,6.0,6.7,0.5,5429,1,0,1,0,0,1
21820,3.0,4.0,5.0,0.46,5272,0,1,1,0,0,1
21821,1.0,2.0,2.7,0.12,5374,1,0,1,0,0,1
21822,3.0,4.0,5.7,0.5,5540,0,1,1,0,0,1
21823,1.0,3.0,5.1,0.37,5285,0,1,1,0,0,1
21824,1.0,2.0,6.0,0.5,5604,0,1,1,0,0,1
21825,2.0,4.0,8.0,0.6,5498,1,0,0,1,1,0
21826,2.0,5.0,5.6,0.4,5318,1,0,1,0,0,1
21827,2.0,6.0,8.6,0.78,5599,1,0,0,1,1,0
21828,3.0,6.0,6.7,0.51,5252,1,0,0,1,0,1
21829,1.0,3.0,5.0,0.41,5524,0,1,1,0,0,1
21830,3.0,8.0,7.6,0.7,5487,1,0,0,1,0,1
21831,2.0,2.0,3.5,0.16,5406,0,1,1,0,0,1
21832,3.0,5.0,4.7,0.38,5599,1,0,1,0,0,1
21833,4.0,7.0,6.8,0.64,5457,1,0,0,1,0,1
21834,4.0,4.0,6.8,0.51,5561,1,0,1,0,1,0
21835,2.0,4.0,5.9,0.47,5552,0,1,1,0,0,1
21836,2.0,4.0,5.9,0.55,5352,1,0,1,0,0,1
21837,2.0,4.0,3.3,0.24,5347,1,0,1,0,0,1
21838,1.0,4.0,4.2,0.34,5399,0,1,1,0,0,1
21839,3.0,6.0,6.6,0.45,5585,1,0,1,0,1,0
21840,3.0,6.0,7.1,0.5,5598,0,1,1,0,1,0
21841,2.0,3.0,3.5,0.23,5301,1,0,1,0,0,1
21842,5.0,9.0,9.8,0.88,5545,0,1,0,1,0,1
21843,1.0,2.0,4.4,0.4,5400,1,0,1,0,0,1
21844,1.0,4.0,5.1,0.42,5337,0,1,1,0,0,1
21845,3.0,4.0,5.6,0.48,5527,0,1,1,0,1,0
21846,3.0,6.0,6.4,0.6,5507,1,0,0,1,0,1
21847,2.0,3.0,4.6,0.28,5312,0,1,1,0,0,1
21848,2.0,5.0,8.1,0.63,5262,1,0,0,1,1,0
21849,1.0,3.0,5.9,0.37,5440,0,1,1,0,1,0
21850,1.0,3.0,5.9,0.38,5497,1,0,0,1,0,1
21851,1.0,3.0,5.1,0.37,5523,1,0,1,0,1,0
21852,2.0,5.0,5.4,0.42,5285,0,1,1,0,0,1
21853,3.0,7.0,7.0,0.54,5320,1,0,0,1,1,0
21854,3.0,6.0,7.2,0.66,5481,1,0,0,1,0,1
21855,3.0,4.0,5.3,0.4,5344,0,1,1,0,1,0
21856,4.0,7.0,7.0,0.62,5481,1,0,1,0,1,0
21857,1.0,4.0,5.9,0.39,5387,0,1,1,0,0,1
21858,4.0,8.0,5.9,0.64,5346,1,0,0,1,0,1
21859,2.0,3.0,5.4,0.34,5257,1,0,1,0,0,1
21861,2.0,3.0,6.1,0.38,5589,0,1,0,1,1,0
21862,2.0,5.0,7.3,0.57,5274,1,0,0,1,1,0
21863,1.0,3.0,5.0,0.39,5362,0,1,1,0,0,1
21864,2.0,3.0,4.2,0.23,5405,0,1,1,0,1,0
21865,1.0,2.0,2.5,0.15,5406,0,1,0,1,1,0
21866,2.0,5.0,5.6,0.5,5466,0,1,1,0,1,0
21867,2.0,4.0,6.5,0.64,5443,1,0,0,1,1,0
21868,4.0,6.0,7.2,0.69,5583,1,0,1,0,1,0
21869,1.0,4.0,4.9,0.34,5365,0,1,0,1,0,1
21870,3.0,6.0,6.9,0.49,5467,0,1,0,1,0,1
21871,2.0,4.0,3.3,0.13,5524,0,1,0,1,0,1
21872,3.0,5.0,5.9,0.38,5320,1,0,1,0,0,1
21873,0.0,2.0,5.9,0.21,5373,1,0,1,0,0,1
21874,2.0,6.0,6.1,0.55,5318,1,0,0,1,0,1
21875,3.0,6.0,6.8,0.51,5605,1,0,0,1,0,1
21876,4.0,6.0,6.4,0.56,5254,0,1,0,1,1,0
21877,3.0,7.0,7.0,0.64,5558,1,0,0,1,0,1
21878,2.0,4.0,4.0,0.28,5589,1,0,1,0,1,0
21879,4.0,6.0,7.4,0.58,5495,1,0,0,1,0,1
21880,3.0,5.0,4.5,0.36,5576,0,1,1,0,0,1
21881,2.0,7.0,8.4,0.77,5280,1,0,0,1,0,1
21882,2.0,3.0,4.4,0.29,5528,0,1,0,1,0,1
21883,3.0,6.0,8.2,0.61,5473,1,0,0,1,1,0
21884,4.0,6.0,7.9,0.62,5303,0,1,1,0,0,1
21885,1.0,3.0,6.4,0.45,5507,0,1,1,0,0,1
21886,3.0,5.0,7.2,0.49,5510,0,1,1,0,1,0
21887,3.0,7.0,5.7,0.52,5276,1,0,0,1,0,1
21889,1.0,4.0,5.9,0.43,5407,0,1,1,0,0,1
21890,1.0,2.0,4.1,0.27,5265,0,1,1,0,0,1
21891,3.0,5.0,4.6,0.28,5406,1,0,1,0,0,1
21892,3.0,6.0,6.9,0.51,5448,1,0,0,1,1,0
21893,3.0,6.0,6.8,0.55,5568,0,1,1,0,0,1
21894,0.0,1.0,2.4,0.08,5424,0,1,1,0,0,1
21895,3.0,4.0,5.6,0.43,5389,0,1,0,1,0,1
21896,4.0,9.0,9.3,0.85,5577,1,0,0,1,1,0
21897,0.0,1.0,3.1,0.2,5606,0,1,1,0,0,1
21898,3.0,5.0,4.7,0.36,5308,0,1,0,1,1,0
21899,1.0,2.0,4.8,0.36,5505,0,1,1,0,0,1
21900,2.0,4.0,5.2,0.4,5598,1,0,1,0,0,1
21901,4.0,9.0,5.9,0.8,5265,1,0,1,0,0,1
21902,1.0,2.0,4.3,0.21,5269,0,1,1,0,0,1
21903,4.0,7.0,8.2,0.84,5326,1,0,0,1,0,1
21904,3.0,5.0,7.0,0.65,5588,0,1,1,0,1,0
21905,2.0,4.0,4.1,0.36,5543,0,1,1,0,0,1
21906,1.0,3.0,5.1,0.38,5493,0,1,1,0,0,1
21907,5.0,8.0,9.4,0.82,5399,0,1,0,1,1,0
21908,3.0,7.0,5.9,0.51,5453,0,1,1,0,1,0
21909,4.0,8.0,8.8,0.79,5254,1,0,0,1,0,1
21910,3.0,5.0,6.0,0.48,5436,0,1,1,0,1,0
21911,1.0,1.0,2.0,0.16,5577,0,1,1,0,0,1
21912,1.0,4.0,5.6,0.35,5558,0,1,0,1,0,1
21913,2.0,5.0,7.7,0.62,5513,1,0,0,1,0,1
21914,2.0,4.0,8.2,0.66,5312,1,0,0,1,0,1
21915,4.0,8.0,8.4,0.66,5583,1,0,1,0,1,0
21916,1.0,4.0,5.8,0.51,5371,0,1,1,0,0,1
21917,3.0,7.0,8.6,0.77,5257,1,0,0,1,1,0
21919,2.0,4.0,6.7,0.65,5442,1,0,0,1,0,1
21920,0.0,1.0,1.4,0.11,5576,1,0,1,0,1,0
21921,2.0,5.0,6.4,0.52,5297,0,1,0,1,0,1
21923,2.0,4.0,8.2,0.68,5343,0,1,0,1,0,1
21924,2.0,3.0,4.1,0.23,5339,0,1,0,1,0,1
21925,1.0,4.0,5.9,0.34,5387,0,1,1,0,1,0
21926,2.0,3.0,3.0,0.18,5324,0,1,0,1,0,1
21927,2.0,3.0,3.6,0.27,5429,1,0,1,0,1,0
21928,2.0,5.0,5.9,0.64,5577,1,0,1,0,1,0
21929,0.0,2.0,3.9,0.23,5507,1,0,0,1,0,1
21930,1.0,3.0,6.0,0.49,5495,0,1,0,1,0,1
21931,2.0,5.0,5.7,0.37,5342,0,1,1,0,1,0
21932,2.0,4.0,4.9,0.26,5489,0,1,1,0,0,1
21933,3.0,4.0,4.9,0.43,5391,1,0,0,1,1,0
21934,1.0,1.0,3.7,0.27,5497,0,1,1,0,0,1
21935,3.0,7.0,8.7,0.71,5386,1,0,0,1,1,0
21936,2.0,5.0,6.3,0.58,5285,1,0,1,0,0,1
21938,1.0,3.0,6.1,0.46,5282,0,1,1,0,0,1
21939,4.0,7.0,8.7,0.85,5585,0,1,0,1,1,0
21940,2.0,4.0,5.2,0.46,5421,1,0,1,0,0,1
